order_id,facility_id,period,pilot_flag,dropped_at,promised_at,shift,channel,line_count,low_risk_flag,hazmat_flag,cycle_minutes,error_count,rework_flag,sla_miss_flag
BL-12245,EWR-07,pilot,1,2025-03-10T14:10:22,2025-03-10T16:10:22,Swing,Marketplace,5,0,0,92.1,0,0,0
BL-12246,EWR-07,pilot,1,2025-03-10T14:27:05,2025-03-10T16:27:05,Swing,DTC web,4,0,0,80.7,0,0,0
BL-12247,EWR-07,pilot,1,2025-03-10T14:36:21,2025-03-10T16:36:21,Swing,DTC web,3,0,0,89.6,0,0,0
BL-12248,EWR-07,pilot,1,2025-03-10T22:15:44,2025-03-11T00:15:44,Night,DTC web,5,0,0,88.8,0,0,0
BL-12249,EWR-07,pilot,1,2025-03-10T22:35:49,2025-03-11T00:35:49,Night,Marketplace,4,0,0,93.9,0,0,0
BL-12250,EWR-07,pilot,1,2025-03-10T22:12:36,2025-03-11T00:12:36,Night,DTC web,7,0,0,112.8,0,0,0
BL-12251,EWR-07,pilot,1,2025-03-10T22:23:18,2025-03-11T00:23:18,Night,Marketplace,7,0,0,93.5,0,0,0
BL-12252,EWR-07,pilot,1,2025-03-10T22:21:06,2025-03-11T00:21:06,Night,Marketplace,2,1,0,87.1,0,0,0
BL-12253,EWR-07,pilot,1,2025-03-10T22:17:49,2025-03-11T00:17:49,Night,Marketplace,1,1,0,106.3,0,0,0
BL-12254,FNT-12,pilot,1,2025-03-10T06:13:26,2025-03-10T08:13:26,Days,Marketplace,1,1,0,76.5,0,0,0
BL-12255,FNT-12,pilot,1,2025-03-10T06:27:26,2025-03-10T08:27:26,Days,DTC web,6,0,0,96.3,1,1,0
BL-12256,FNT-12,pilot,1,2025-03-10T06:37:44,2025-03-10T08:37:44,Days,DTC web,3,0,0,73.6,0,0,0
BL-12257,FNT-12,pilot,1,2025-03-10T06:38:46,2025-03-10T08:38:46,Days,DTC web,3,0,0,94.1,0,0,0
BL-12258,FNT-12,pilot,1,2025-03-10T06:43:48,2025-03-10T08:43:48,Days,DTC web,3,0,0,95.6,1,1,0
BL-12259,FNT-12,pilot,1,2025-03-10T14:26:11,2025-03-10T16:26:11,Swing,DTC web,2,1,0,76.9,0,0,0
BL-12260,FNT-12,pilot,1,2025-03-10T14:44:27,2025-03-10T16:44:27,Swing,DTC web,1,1,0,80.3,0,0,0
BL-12261,FNT-12,pilot,1,2025-03-10T14:36:21,2025-03-10T16:36:21,Swing,Marketplace,3,0,0,83.5,0,0,0
BL-12262,FNT-12,pilot,1,2025-03-10T14:10:12,2025-03-10T16:10:12,Swing,Marketplace,7,0,0,112.6,1,1,0
BL-12263,FNT-12,pilot,1,2025-03-10T22:36:17,2025-03-11T00:36:17,Night,DTC web,4,0,0,98.5,1,0,0
BL-12264,FNT-12,pilot,1,2025-03-10T22:31:11,2025-03-11T00:31:11,Night,DTC web,5,0,0,120.2,1,1,1
BL-12265,FNT-12,pilot,1,2025-03-10T22:42:25,2025-03-11T00:42:25,Night,DTC web,4,0,0,122.8,1,1,1
BL-12266,AUS-01,pilot,1,2025-03-11T06:40:09,2025-03-11T08:40:09,Days,DTC web,4,0,0,82.2,0,0,0
BL-12267,AUS-01,pilot,1,2025-03-11T06:40:49,2025-03-11T08:40:49,Days,DTC web,14,0,0,97.7,0,0,0
BL-12268,AUS-01,pilot,1,2025-03-11T06:14:41,2025-03-11T08:14:41,Days,Marketplace,1,1,0,71.3,1,1,0
BL-12269,AUS-01,pilot,1,2025-03-11T14:18:10,2025-03-11T16:18:10,Swing,DTC web,10,0,0,83.6,0,0,0
BL-12270,AUS-01,pilot,1,2025-03-11T14:45:37,2025-03-11T16:45:37,Swing,DTC web,1,0,1,78.8,0,0,0
BL-12271,AUS-01,pilot,1,2025-03-11T14:20:25,2025-03-11T16:20:25,Swing,Marketplace,3,0,0,75.9,0,0,0
BL-12272,AUS-01,pilot,1,2025-03-11T14:35:46,2025-03-11T16:35:46,Swing,Marketplace,7,0,0,97.7,0,0,0
BL-12273,AUS-01,pilot,1,2025-03-11T14:34:03,2025-03-11T16:34:03,Swing,DTC web,8,0,0,96.9,0,0,0
BL-12274,AUS-01,pilot,1,2025-03-11T14:24:22,2025-03-11T16:24:22,Swing,DTC web,3,0,0,87.2,0,0,0
BL-12275,AUS-01,pilot,1,2025-03-11T14:39:46,2025-03-11T16:39:46,Swing,DTC web,7,0,0,74.8,0,0,0
BL-12276,AUS-01,pilot,1,2025-03-11T14:35:00,2025-03-11T16:35:00,Swing,DTC web,5,0,0,69.9,0,0,0
BL-12277,AUS-01,pilot,1,2025-03-11T22:39:41,2025-03-12T00:39:41,Night,Store replen,5,0,0,91.7,0,0,0
BL-12278,AUS-01,pilot,1,2025-03-11T22:48:09,2025-03-12T00:48:09,Night,DTC web,3,0,0,66.4,0,0,0
BL-12279,AUS-01,pilot,1,2025-03-11T22:12:24,2025-03-12T00:12:24,Night,DTC web,8,0,0,95.2,0,0,0
BL-12280,AUS-01,pilot,1,2025-03-11T22:49:21,2025-03-12T00:49:21,Night,Marketplace,1,1,0,69.0,0,0,0
BL-12281,AUS-01,pilot,1,2025-03-11T22:42:11,2025-03-12T00:42:11,Night,Store replen,5,0,0,86.0,0,0,0
BL-12282,AUS-01,pilot,1,2025-03-11T22:42:33,2025-03-12T00:42:33,Night,Marketplace,5,0,0,94.8,0,0,0
BL-12283,EWR-07,pilot,1,2025-03-11T06:23:15,2025-03-11T08:23:15,Days,Marketplace,5,0,0,93.7,0,0,0
BL-12284,EWR-07,pilot,1,2025-03-11T06:25:36,2025-03-11T08:25:36,Days,DTC web,3,0,0,82.3,0,0,0
BL-12285,EWR-07,pilot,1,2025-03-11T06:36:11,2025-03-11T08:36:11,Days,Marketplace,6,0,0,87.6,0,0,0
BL-12286,EWR-07,pilot,1,2025-03-11T06:29:00,2025-03-11T08:29:00,Days,DTC web,3,0,1,80.2,0,0,0
BL-12287,EWR-07,pilot,1,2025-03-11T06:21:19,2025-03-11T08:21:19,Days,DTC web,2,0,0,90.5,0,0,0
BL-12288,EWR-07,pilot,1,2025-03-11T06:09:47,2025-03-11T08:09:47,Days,Marketplace,2,1,0,69.3,1,0,0
BL-12289,EWR-07,pilot,1,2025-03-11T14:49:11,2025-03-11T16:49:11,Swing,Store replen,9,0,0,116.8,1,1,0
BL-12290,EWR-07,pilot,1,2025-03-11T14:19:10,2025-03-11T16:19:10,Swing,DTC web,2,1,0,73.7,0,0,0
BL-12291,EWR-07,pilot,1,2025-03-11T14:26:25,2025-03-11T16:26:25,Swing,DTC web,4,0,0,109.5,1,1,0
BL-12292,EWR-07,pilot,1,2025-03-11T14:49:18,2025-03-11T16:49:18,Swing,DTC web,5,0,0,101.0,0,0,0
BL-12293,EWR-07,pilot,1,2025-03-11T14:37:30,2025-03-11T16:37:30,Swing,Marketplace,5,0,0,102.2,2,1,0
BL-12294,EWR-07,pilot,1,2025-03-11T14:16:21,2025-03-11T16:16:21,Swing,DTC web,1,1,0,56.7,0,0,0
BL-12295,EWR-07,pilot,1,2025-03-11T14:44:41,2025-03-11T16:44:41,Swing,Marketplace,3,0,0,101.7,0,0,0
BL-12296,EWR-07,pilot,1,2025-03-11T14:36:27,2025-03-11T16:36:27,Swing,DTC web,4,0,0,93.9,0,0,0
BL-12297,EWR-07,pilot,1,2025-03-11T14:35:32,2025-03-11T16:35:32,Swing,Store replen,5,0,0,94.5,0,0,0
BL-12298,EWR-07,pilot,1,2025-03-11T22:38:00,2025-03-12T00:38:00,Night,DTC web,1,1,0,69.3,0,0,0
BL-12299,EWR-07,pilot,1,2025-03-11T22:43:00,2025-03-12T00:43:00,Night,DTC web,1,1,0,64.8,0,0,0
BL-12300,EWR-07,pilot,1,2025-03-11T22:43:20,2025-03-12T00:43:20,Night,Marketplace,6,0,0,122.0,0,0,1
BL-12301,EWR-07,pilot,1,2025-03-11T22:31:17,2025-03-12T00:31:17,Night,Marketplace,11,0,0,135.0,0,0,1
BL-12302,EWR-07,pilot,1,2025-03-11T22:27:04,2025-03-12T00:27:04,Night,DTC web,2,1,0,79.2,0,0,0
BL-12303,EWR-07,pilot,1,2025-03-11T22:12:28,2025-03-12T00:12:28,Night,Marketplace,6,0,0,96.8,0,0,0
BL-12304,EWR-07,pilot,1,2025-03-11T22:17:06,2025-03-12T00:17:06,Night,DTC web,6,0,0,94.8,0,0,0
BL-12305,FNT-12,pilot,1,2025-03-11T06:12:30,2025-03-11T08:12:30,Days,Marketplace,14,0,0,135.6,0,0,1
BL-12306,FNT-12,pilot,1,2025-03-11T06:22:15,2025-03-11T08:22:15,Days,DTC web,2,1,0,79.6,0,0,0
BL-12307,FNT-12,pilot,1,2025-03-11T06:32:17,2025-03-11T08:32:17,Days,DTC web,4,0,0,137.8,0,0,1
BL-12308,FNT-12,pilot,1,2025-03-11T06:44:39,2025-03-11T08:44:39,Days,Marketplace,5,0,0,74.3,1,1,0
BL-12309,FNT-12,pilot,1,2025-03-11T06:34:22,2025-03-11T08:34:22,Days,DTC web,3,0,0,113.6,0,0,0
BL-12310,FNT-12,pilot,1,2025-03-11T14:10:03,2025-03-11T16:10:03,Swing,DTC web,5,0,0,80.9,0,0,0
BL-12311,FNT-12,pilot,1,2025-03-11T14:26:27,2025-03-11T16:26:27,Swing,DTC web,3,0,0,70.8,0,0,0
BL-12312,FNT-12,pilot,1,2025-03-11T14:22:20,2025-03-11T16:22:20,Swing,Marketplace,10,0,0,119.5,0,0,0
BL-12313,FNT-12,pilot,1,2025-03-11T14:19:24,2025-03-11T16:19:24,Swing,Marketplace,7,0,0,87.1,0,0,0
BL-12314,FNT-12,pilot,1,2025-03-11T14:46:36,2025-03-11T16:46:36,Swing,Marketplace,4,0,0,92.9,0,0,0
BL-12315,FNT-12,pilot,1,2025-03-11T22:20:05,2025-03-12T00:20:05,Night,Store replen,1,0,0,86.0,0,0,0
BL-12316,FNT-12,pilot,1,2025-03-11T22:19:44,2025-03-12T00:19:44,Night,Marketplace,5,0,0,97.2,0,0,0
BL-12317,FNT-12,pilot,1,2025-03-11T22:34:41,2025-03-12T00:34:41,Night,DTC web,4,0,0,120.9,1,0,1
BL-12318,FNT-12,pilot,1,2025-03-11T22:49:17,2025-03-12T00:49:17,Night,DTC web,4,0,1,95.2,0,0,0
BL-12319,FNT-12,pilot,1,2025-03-11T22:28:20,2025-03-12T00:28:20,Night,Marketplace,1,1,0,74.8,0,0,0
BL-12320,FNT-12,pilot,1,2025-03-11T22:47:01,2025-03-12T00:47:01,Night,Marketplace,3,0,0,106.1,0,0,0
BL-12321,AUS-01,pilot,1,2025-03-12T06:38:46,2025-03-12T08:38:46,Days,DTC web,3,0,0,61.1,0,0,0
BL-12322,AUS-01,pilot,1,2025-03-12T06:39:30,2025-03-12T08:39:30,Days,DTC web,1,0,1,56.6,1,1,0
BL-12323,AUS-01,pilot,1,2025-03-12T06:26:33,2025-03-12T08:26:33,Days,DTC web,5,0,0,77.2,0,0,0
BL-12324,AUS-01,pilot,1,2025-03-12T06:23:36,2025-03-12T08:23:36,Days,Marketplace,5,0,0,84.8,0,0,0
BL-12325,AUS-01,pilot,1,2025-03-12T14:41:41,2025-03-12T16:41:41,Swing,DTC web,3,0,0,63.7,0,0,0
BL-12326,AUS-01,pilot,1,2025-03-12T14:14:32,2025-03-12T16:14:32,Swing,DTC web,1,0,1,61.4,0,0,0
BL-12327,AUS-01,pilot,1,2025-03-12T14:20:30,2025-03-12T16:20:30,Swing,DTC web,7,0,0,77.6,0,0,0
BL-12328,AUS-01,pilot,1,2025-03-12T14:35:03,2025-03-12T16:35:03,Swing,DTC web,3,0,0,68.7,0,0,0
BL-12329,AUS-01,pilot,1,2025-03-12T22:28:39,2025-03-13T00:28:39,Night,DTC web,10,0,0,97.2,0,0,0
BL-12330,AUS-01,pilot,1,2025-03-12T22:36:17,2025-03-13T00:36:17,Night,DTC web,9,0,0,116.2,0,0,0
BL-12331,AUS-01,pilot,1,2025-03-12T22:29:04,2025-03-13T00:29:04,Night,DTC web,2,1,0,76.5,0,0,0
BL-12332,AUS-01,pilot,1,2025-03-12T22:36:19,2025-03-13T00:36:19,Night,DTC web,2,1,0,81.4,1,1,0
BL-12333,AUS-01,pilot,1,2025-03-12T22:44:15,2025-03-13T00:44:15,Night,Marketplace,2,1,0,50.7,0,0,0
BL-12334,EWR-07,pilot,1,2025-03-12T06:33:47,2025-03-12T08:33:47,Days,DTC web,5,0,0,105.4,1,1,0
BL-12335,EWR-07,pilot,1,2025-03-12T06:31:48,2025-03-12T08:31:48,Days,Store replen,2,0,0,87.0,0,0,0
BL-12336,EWR-07,pilot,1,2025-03-12T06:31:48,2025-03-12T08:31:48,Days,DTC web,2,1,0,69.9,1,0,0
BL-12337,EWR-07,pilot,1,2025-03-12T06:21:45,2025-03-12T08:21:45,Days,Store replen,1,0,0,78.5,1,1,0
BL-12338,EWR-07,pilot,1,2025-03-12T06:47:31,2025-03-12T08:47:31,Days,DTC web,3,0,0,85.0,0,0,0
BL-12339,EWR-07,pilot,1,2025-03-12T06:50:39,2025-03-12T08:50:39,Days,Marketplace,2,1,0,82.9,0,0,0
BL-12340,EWR-07,pilot,1,2025-03-12T06:50:26,2025-03-12T08:50:26,Days,DTC web,2,1,0,74.6,0,0,0
BL-12341,EWR-07,pilot,1,2025-03-12T06:12:03,2025-03-12T08:12:03,Days,Marketplace,2,0,1,58.3,0,0,0
BL-12342,EWR-07,pilot,1,2025-03-12T06:46:00,2025-03-12T08:46:00,Days,Marketplace,4,0,1,103.4,1,1,0
BL-12343,EWR-07,pilot,1,2025-03-12T14:23:10,2025-03-12T16:23:10,Swing,DTC web,6,0,0,100.7,0,0,0
BL-12344,EWR-07,pilot,1,2025-03-12T14:29:15,2025-03-12T16:29:15,Swing,DTC web,3,0,0,88.7,0,0,0
BL-12345,EWR-07,pilot,1,2025-03-12T14:45:02,2025-03-12T16:45:02,Swing,DTC web,7,0,0,98.4,0,0,0
BL-12346,EWR-07,pilot,1,2025-03-12T14:45:43,2025-03-12T16:45:43,Swing,Marketplace,2,1,0,74.4,0,0,0
BL-12347,EWR-07,pilot,1,2025-03-12T14:33:30,2025-03-12T16:33:30,Swing,Marketplace,2,1,0,71.9,0,0,0
BL-12348,EWR-07,pilot,1,2025-03-12T14:44:22,2025-03-12T16:44:22,Swing,Store replen,2,0,0,93.0,0,0,0
BL-12349,EWR-07,pilot,1,2025-03-12T14:09:48,2025-03-12T16:09:48,Swing,Marketplace,4,0,0,86.8,0,0,0
BL-12350,EWR-07,pilot,1,2025-03-12T14:37:45,2025-03-12T16:37:45,Swing,DTC web,4,0,0,116.1,0,0,0
BL-12351,EWR-07,pilot,1,2025-03-12T14:42:16,2025-03-12T16:42:16,Swing,DTC web,9,0,0,109.4,0,0,0
BL-12352,EWR-07,pilot,1,2025-03-12T14:27:30,2025-03-12T16:27:30,Swing,DTC web,8,0,0,131.7,0,0,1
BL-12353,EWR-07,pilot,1,2025-03-12T22:48:10,2025-03-13T00:48:10,Night,DTC web,7,0,0,123.5,0,0,1
BL-12354,EWR-07,pilot,1,2025-03-12T22:47:39,2025-03-13T00:47:39,Night,Store replen,3,0,0,102.1,0,0,0
BL-12355,EWR-07,pilot,1,2025-03-12T22:51:32,2025-03-13T00:51:32,Night,DTC web,1,1,0,80.0,0,0,0
BL-12356,EWR-07,pilot,1,2025-03-12T22:19:09,2025-03-13T00:19:09,Night,DTC web,1,1,0,72.9,0,0,0
BL-12357,EWR-07,pilot,1,2025-03-12T22:13:25,2025-03-13T00:13:25,Night,DTC web,1,1,0,56.9,0,0,0
BL-12358,FNT-12,pilot,1,2025-03-12T06:38:14,2025-03-12T08:38:14,Days,DTC web,6,0,0,79.9,0,0,0
BL-12359,FNT-12,pilot,1,2025-03-12T06:36:31,2025-03-12T08:36:31,Days,DTC web,1,0,1,85.0,0,0,0
BL-12360,FNT-12,pilot,1,2025-03-12T06:49:42,2025-03-12T08:49:42,Days,Marketplace,5,0,0,92.2,0,0,0
BL-12361,FNT-12,pilot,1,2025-03-12T06:14:47,2025-03-12T08:14:47,Days,Store replen,1,0,0,67.1,0,0,0
BL-12362,FNT-12,pilot,1,2025-03-12T06:11:08,2025-03-12T08:11:08,Days,Store replen,2,0,0,71.7,0,0,0
BL-12363,FNT-12,pilot,1,2025-03-12T06:29:02,2025-03-12T08:29:02,Days,Store replen,8,0,0,137.1,0,0,1
BL-12364,FNT-12,pilot,1,2025-03-12T14:30:25,2025-03-12T16:30:25,Swing,Marketplace,1,1,0,77.9,0,0,0
BL-12365,FNT-12,pilot,1,2025-03-12T14:17:29,2025-03-12T16:17:29,Swing,Marketplace,2,1,0,90.9,1,1,0
BL-12366,FNT-12,pilot,1,2025-03-12T14:18:28,2025-03-12T16:18:28,Swing,DTC web,7,0,0,102.0,1,1,0
BL-12367,FNT-12,pilot,1,2025-03-12T14:19:36,2025-03-12T16:19:36,Swing,DTC web,3,0,0,104.8,0,0,0
BL-12368,FNT-12,pilot,1,2025-03-12T14:51:16,2025-03-12T16:51:16,Swing,DTC web,3,0,0,86.8,0,0,0
BL-12369,FNT-12,pilot,1,2025-03-12T14:46:13,2025-03-12T16:46:13,Swing,Store replen,5,0,0,109.6,0,0,0
BL-12370,FNT-12,pilot,1,2025-03-12T14:14:39,2025-03-12T16:14:39,Swing,DTC web,1,0,0,81.0,0,0,0
BL-12371,FNT-12,pilot,1,2025-03-12T14:51:13,2025-03-12T16:51:13,Swing,DTC web,5,0,0,124.5,0,0,1
BL-12372,FNT-12,pilot,1,2025-03-12T14:30:06,2025-03-12T16:30:06,Swing,Marketplace,3,0,0,79.7,0,0,0
BL-12373,FNT-12,pilot,1,2025-03-12T22:23:46,2025-03-13T00:23:46,Night,Store replen,2,0,0,85.7,0,0,0
BL-12374,FNT-12,pilot,1,2025-03-12T22:48:10,2025-03-13T00:48:10,Night,Marketplace,2,1,0,78.6,1,0,0
BL-12375,FNT-12,pilot,1,2025-03-12T22:21:46,2025-03-13T00:21:46,Night,DTC web,1,0,0,74.5,0,0,0
BL-12376,FNT-12,pilot,1,2025-03-12T22:37:08,2025-03-13T00:37:08,Night,Marketplace,1,1,0,79.6,0,0,0
BL-12377,FNT-12,pilot,1,2025-03-12T22:13:22,2025-03-13T00:13:22,Night,DTC web,1,1,0,82.2,1,1,0
BL-12378,AUS-01,pilot,1,2025-03-13T06:48:39,2025-03-13T08:48:39,Days,DTC web,2,1,0,66.9,1,1,0
BL-12379,AUS-01,pilot,1,2025-03-13T06:20:08,2025-03-13T08:20:08,Days,DTC web,4,0,0,103.1,1,1,0
BL-12380,AUS-01,pilot,1,2025-03-13T06:45:41,2025-03-13T08:45:41,Days,DTC web,6,0,0,76.4,0,0,0
BL-12381,AUS-01,pilot,1,2025-03-13T06:47:19,2025-03-13T08:47:19,Days,DTC web,4,0,0,81.0,0,0,0
BL-12382,AUS-01,pilot,1,2025-03-13T06:12:47,2025-03-13T08:12:47,Days,DTC web,5,0,0,59.5,0,0,0
BL-12383,AUS-01,pilot,1,2025-03-13T06:42:34,2025-03-13T08:42:34,Days,DTC web,4,0,0,76.3,0,0,0
BL-12384,AUS-01,pilot,1,2025-03-13T06:51:42,2025-03-13T08:51:42,Days,DTC web,4,0,0,63.9,0,0,0
BL-12385,AUS-01,pilot,1,2025-03-13T14:16:07,2025-03-13T16:16:07,Swing,DTC web,3,0,0,78.4,0,0,0
BL-12386,AUS-01,pilot,1,2025-03-13T14:26:45,2025-03-13T16:26:45,Swing,Store replen,4,0,0,60.4,0,0,0
BL-12387,AUS-01,pilot,1,2025-03-13T14:32:33,2025-03-13T16:32:33,Swing,Marketplace,13,0,0,106.7,0,0,0
BL-12388,AUS-01,pilot,1,2025-03-13T14:09:40,2025-03-13T16:09:40,Swing,DTC web,5,0,0,88.8,0,0,0
BL-12389,AUS-01,pilot,1,2025-03-13T14:42:02,2025-03-13T16:42:02,Swing,Marketplace,1,1,0,66.4,1,0,0
BL-12390,AUS-01,pilot,1,2025-03-13T14:27:18,2025-03-13T16:27:18,Swing,DTC web,3,0,0,79.8,0,0,0
BL-12391,AUS-01,pilot,1,2025-03-13T22:40:39,2025-03-14T00:40:39,Night,DTC web,3,0,0,86.8,0,0,0
BL-12392,AUS-01,pilot,1,2025-03-13T22:11:35,2025-03-14T00:11:35,Night,DTC web,2,1,0,64.4,0,0,0
BL-12393,AUS-01,pilot,1,2025-03-13T22:48:19,2025-03-14T00:48:19,Night,DTC web,2,1,0,65.6,0,0,0
BL-12394,AUS-01,pilot,1,2025-03-13T22:51:21,2025-03-14T00:51:21,Night,Store replen,3,0,0,70.1,0,0,0
BL-12395,AUS-01,pilot,1,2025-03-13T22:22:39,2025-03-14T00:22:39,Night,DTC web,5,0,0,77.0,0,0,0
BL-12396,EWR-07,pilot,1,2025-03-13T06:46:21,2025-03-13T08:46:21,Days,Marketplace,5,0,0,93.1,0,0,0
BL-12397,EWR-07,pilot,1,2025-03-13T06:09:43,2025-03-13T08:09:43,Days,Marketplace,3,0,0,76.6,0,0,0
BL-12398,EWR-07,pilot,1,2025-03-13T06:45:20,2025-03-13T08:45:20,Days,Marketplace,8,0,0,105.1,0,0,0
BL-12399,EWR-07,pilot,1,2025-03-13T06:14:16,2025-03-13T08:14:16,Days,DTC web,7,0,0,80.7,0,0,0
BL-12400,EWR-07,pilot,1,2025-03-13T06:25:18,2025-03-13T08:25:18,Days,Marketplace,4,0,0,102.3,0,0,0
BL-12401,EWR-07,pilot,1,2025-03-13T06:24:32,2025-03-13T08:24:32,Days,Store replen,4,0,0,119.6,1,1,0
BL-12402,EWR-07,pilot,1,2025-03-13T06:29:22,2025-03-13T08:29:22,Days,Store replen,2,0,0,59.4,0,0,0
BL-12403,EWR-07,pilot,1,2025-03-13T14:16:24,2025-03-13T16:16:24,Swing,Store replen,1,0,0,71.1,0,0,0
BL-12404,EWR-07,pilot,1,2025-03-13T14:20:38,2025-03-13T16:20:38,Swing,DTC web,3,0,0,90.2,0,0,0
BL-12405,EWR-07,pilot,1,2025-03-13T14:36:31,2025-03-13T16:36:31,Swing,Marketplace,6,0,0,98.6,0,0,0
BL-12406,EWR-07,pilot,1,2025-03-13T14:46:28,2025-03-13T16:46:28,Swing,Marketplace,1,1,0,58.0,0,0,0
BL-12407,EWR-07,pilot,1,2025-03-13T14:47:18,2025-03-13T16:47:18,Swing,Marketplace,10,0,0,118.1,0,0,0
BL-12408,EWR-07,pilot,1,2025-03-13T14:46:43,2025-03-13T16:46:43,Swing,Marketplace,6,0,1,89.0,0,0,0
BL-12409,EWR-07,pilot,1,2025-03-13T22:34:23,2025-03-14T00:34:23,Night,DTC web,1,0,0,74.6,0,0,0
BL-12410,EWR-07,pilot,1,2025-03-13T22:27:44,2025-03-14T00:27:44,Night,DTC web,4,0,0,111.3,0,0,0
BL-12411,EWR-07,pilot,1,2025-03-13T22:23:27,2025-03-14T00:23:27,Night,DTC web,3,0,0,100.3,1,1,0
BL-12412,EWR-07,pilot,1,2025-03-13T22:40:28,2025-03-14T00:40:28,Night,DTC web,3,0,0,82.5,1,1,0
BL-12413,EWR-07,pilot,1,2025-03-13T22:30:01,2025-03-14T00:30:01,Night,DTC web,1,1,0,73.1,0,0,0
BL-12414,EWR-07,pilot,1,2025-03-13T22:48:38,2025-03-14T00:48:38,Night,Store replen,4,0,0,101.2,1,1,0
BL-12415,EWR-07,pilot,1,2025-03-13T22:31:36,2025-03-14T00:31:36,Night,DTC web,2,1,0,90.8,0,0,0
BL-12416,EWR-07,pilot,1,2025-03-13T22:17:42,2025-03-14T00:17:42,Night,Store replen,1,0,0,87.8,0,0,0
BL-12417,FNT-12,pilot,1,2025-03-13T06:30:38,2025-03-13T08:30:38,Days,DTC web,4,0,0,79.3,0,0,0
BL-12418,FNT-12,pilot,1,2025-03-13T06:32:47,2025-03-13T08:32:47,Days,DTC web,1,1,0,63.5,1,0,0
BL-12419,FNT-12,pilot,1,2025-03-13T06:17:39,2025-03-13T08:17:39,Days,Store replen,6,0,0,92.6,0,0,0
BL-12420,FNT-12,pilot,1,2025-03-13T06:32:38,2025-03-13T08:32:38,Days,DTC web,8,0,0,93.9,1,1,0
BL-12421,FNT-12,pilot,1,2025-03-13T06:32:38,2025-03-13T08:32:38,Days,DTC web,3,0,0,58.2,0,0,0
BL-12422,FNT-12,pilot,1,2025-03-13T06:35:34,2025-03-13T08:35:34,Days,DTC web,2,0,0,83.8,1,1,0
BL-12423,FNT-12,pilot,1,2025-03-13T14:25:11,2025-03-13T16:25:11,Swing,DTC web,5,0,0,102.5,0,0,0
BL-12424,FNT-12,pilot,1,2025-03-13T14:46:30,2025-03-13T16:46:30,Swing,Marketplace,4,0,0,91.9,0,0,0
BL-12425,FNT-12,pilot,1,2025-03-13T14:40:26,2025-03-13T16:40:26,Swing,DTC web,2,1,0,51.0,0,0,0
BL-12426,FNT-12,pilot,1,2025-03-13T14:20:28,2025-03-13T16:20:28,Swing,Marketplace,10,0,0,115.7,0,0,0
BL-12427,FNT-12,pilot,1,2025-03-13T22:18:44,2025-03-14T00:18:44,Night,Store replen,3,0,0,104.9,0,0,0
BL-12428,FNT-12,pilot,1,2025-03-13T22:47:18,2025-03-14T00:47:18,Night,DTC web,3,0,0,102.1,1,1,0
BL-12429,FNT-12,pilot,1,2025-03-13T22:18:35,2025-03-14T00:18:35,Night,Marketplace,2,0,0,81.0,0,0,0
BL-12430,FNT-12,pilot,1,2025-03-13T22:24:32,2025-03-14T00:24:32,Night,Marketplace,3,0,0,79.2,0,0,0
BL-12431,AUS-01,pilot,1,2025-03-14T06:23:08,2025-03-14T08:23:08,Days,DTC web,4,0,0,77.7,0,0,0
BL-12432,AUS-01,pilot,1,2025-03-14T06:41:40,2025-03-14T08:41:40,Days,DTC web,5,0,0,74.4,0,0,0
BL-12433,AUS-01,pilot,1,2025-03-14T06:23:36,2025-03-14T08:23:36,Days,DTC web,2,1,0,60.5,0,0,0
BL-12434,AUS-01,pilot,1,2025-03-14T06:17:33,2025-03-14T08:17:33,Days,Store replen,1,0,1,76.9,0,0,0
BL-12435,AUS-01,pilot,1,2025-03-14T06:12:29,2025-03-14T08:12:29,Days,DTC web,2,0,0,57.3,0,0,0
BL-12436,AUS-01,pilot,1,2025-03-14T06:42:27,2025-03-14T08:42:27,Days,Store replen,2,0,0,68.9,0,0,0
BL-12437,AUS-01,pilot,1,2025-03-14T06:14:35,2025-03-14T08:14:35,Days,Marketplace,4,0,0,72.1,0,0,0
BL-12438,AUS-01,pilot,1,2025-03-14T06:31:33,2025-03-14T08:31:33,Days,Marketplace,1,1,0,60.8,0,0,0
BL-12439,AUS-01,pilot,1,2025-03-14T14:50:05,2025-03-14T16:50:05,Swing,DTC web,4,0,0,91.6,1,1,0
BL-12440,AUS-01,pilot,1,2025-03-14T14:34:16,2025-03-14T16:34:16,Swing,DTC web,1,1,0,48.2,0,0,0
BL-12441,AUS-01,pilot,1,2025-03-14T14:20:35,2025-03-14T16:20:35,Swing,Marketplace,1,1,0,52.3,0,0,0
BL-12442,AUS-01,pilot,1,2025-03-14T14:25:22,2025-03-14T16:25:22,Swing,DTC web,1,1,0,54.5,0,0,0
BL-12443,AUS-01,pilot,1,2025-03-14T14:25:19,2025-03-14T16:25:19,Swing,DTC web,2,1,0,69.2,0,0,0
BL-12444,AUS-01,pilot,1,2025-03-14T22:10:16,2025-03-15T00:10:16,Night,DTC web,1,1,0,77.0,0,0,0
BL-12445,AUS-01,pilot,1,2025-03-14T22:27:17,2025-03-15T00:27:17,Night,Marketplace,8,0,0,105.0,0,0,0
BL-12446,AUS-01,pilot,1,2025-03-14T22:14:32,2025-03-15T00:14:32,Night,DTC web,2,1,0,64.8,0,0,0
