order_id,step_id,step_name,step_seq,started_at,ended_at,dwell_minutes
BL-12310,pack,Pack,4,2025-03-11T14:57:39,2025-03-11T15:11:21,13.7
BL-12310,qc,QC gate,5,2025-03-11T15:11:21,2025-03-11T15:23:21,12.0
BL-12310,stage_ship,Stage & ship,6,2025-03-11T15:23:21,2025-03-11T15:30:57,7.6
BL-12311,wave_release,Wave release,1,2025-03-11T14:26:27,2025-03-11T14:33:03,6.6
BL-12311,slot_locate,Slot locate,2,2025-03-11T14:33:03,2025-03-11T14:36:03,3.0
BL-12311,pick,Pick,3,2025-03-11T14:36:03,2025-03-11T14:59:51,23.8
BL-12311,pack,Pack,4,2025-03-11T14:59:51,2025-03-11T15:14:21,14.5
BL-12311,qc,QC gate,5,2025-03-11T15:14:21,2025-03-11T15:30:51,16.5
BL-12311,stage_ship,Stage & ship,6,2025-03-11T15:30:51,2025-03-11T15:37:15,6.4
BL-12312,wave_release,Wave release,1,2025-03-11T14:22:20,2025-03-11T14:29:14,6.9
BL-12312,slot_locate,Slot locate,2,2025-03-11T14:29:14,2025-03-11T14:36:50,7.6
BL-12312,pick,Pick,3,2025-03-11T14:36:50,2025-03-11T15:40:44,63.9
BL-12312,pack,Pack,4,2025-03-11T15:40:44,2025-03-11T15:59:32,18.8
BL-12312,qc,QC gate,5,2025-03-11T15:59:32,2025-03-11T16:17:02,17.5
BL-12312,stage_ship,Stage & ship,6,2025-03-11T16:17:02,2025-03-11T16:21:50,4.8
BL-12313,wave_release,Wave release,1,2025-03-11T14:19:24,2025-03-11T14:23:36,4.2
BL-12313,slot_locate,Slot locate,2,2025-03-11T14:23:36,2025-03-11T14:28:30,4.9
BL-12313,pick,Pick,3,2025-03-11T14:28:30,2025-03-11T15:09:18,40.8
BL-12313,pack,Pack,4,2025-03-11T15:09:18,2025-03-11T15:20:12,10.9
BL-12313,qc,QC gate,5,2025-03-11T15:20:12,2025-03-11T15:36:24,16.2
BL-12313,stage_ship,Stage & ship,6,2025-03-11T15:36:24,2025-03-11T15:46:30,10.1
BL-12314,wave_release,Wave release,1,2025-03-11T14:46:36,2025-03-11T14:52:42,6.1
BL-12314,slot_locate,Slot locate,2,2025-03-11T14:52:42,2025-03-11T15:00:54,8.2
BL-12314,pick,Pick,3,2025-03-11T15:00:54,2025-03-11T15:36:12,35.3
BL-12314,pack,Pack,4,2025-03-11T15:36:12,2025-03-11T15:54:06,17.9
BL-12314,qc,QC gate,5,2025-03-11T15:54:06,2025-03-11T16:10:00,15.9
BL-12314,stage_ship,Stage & ship,6,2025-03-11T16:10:00,2025-03-11T16:19:30,9.5
BL-12315,wave_release,Wave release,1,2025-03-11T22:20:05,2025-03-11T22:29:41,9.6
BL-12315,slot_locate,Slot locate,2,2025-03-11T22:29:41,2025-03-11T22:40:35,10.9
BL-12315,pick,Pick,3,2025-03-11T22:40:35,2025-03-11T23:06:53,26.3
BL-12315,pack,Pack,4,2025-03-11T23:06:53,2025-03-11T23:24:23,17.5
BL-12315,qc,QC gate,5,2025-03-11T23:24:23,2025-03-11T23:36:17,11.9
BL-12315,stage_ship,Stage & ship,6,2025-03-11T23:36:17,2025-03-11T23:46:05,9.8
BL-12316,wave_release,Wave release,1,2025-03-11T22:19:44,2025-03-11T22:25:14,5.5
BL-12316,slot_locate,Slot locate,2,2025-03-11T22:25:14,2025-03-11T22:36:02,10.8
BL-12316,pick,Pick,3,2025-03-11T22:36:02,2025-03-11T23:03:26,27.4
BL-12316,pack,Pack,4,2025-03-11T23:03:26,2025-03-11T23:25:08,21.7
BL-12316,qc,QC gate,5,2025-03-11T23:25:08,2025-03-11T23:45:56,20.8
BL-12316,stage_ship,Stage & ship,6,2025-03-11T23:45:56,2025-03-11T23:56:56,11.0
BL-12317,wave_release,Wave release,1,2025-03-11T22:34:41,2025-03-11T22:40:17,5.6
BL-12317,slot_locate,Slot locate,2,2025-03-11T22:40:17,2025-03-11T22:48:17,8.0
BL-12317,pick,Pick,3,2025-03-11T22:48:17,2025-03-11T23:25:47,37.5
BL-12317,pack,Pack,4,2025-03-11T23:25:47,2025-03-11T23:44:11,18.4
BL-12317,qc,QC gate,5,2025-03-11T23:56:41,2025-03-12T00:24:17,27.6
BL-12317,stage_ship,Stage & ship,6,2025-03-12T00:24:17,2025-03-12T00:35:35,11.3
BL-12318,wave_release,Wave release,1,2025-03-11T22:49:17,2025-03-11T22:55:35,6.3
BL-12318,slot_locate,Slot locate,2,2025-03-11T22:55:35,2025-03-11T23:00:05,4.5
BL-12318,pick,Pick,3,2025-03-11T23:00:05,2025-03-11T23:35:05,35.0
BL-12318,pack,Pack,4,2025-03-11T23:35:05,2025-03-11T23:50:05,15.0
BL-12318,qc,QC gate,5,2025-03-11T23:50:05,2025-03-12T00:07:11,17.1
BL-12318,stage_ship,Stage & ship,6,2025-03-12T00:07:11,2025-03-12T00:24:29,17.3
BL-12319,wave_release,Wave release,1,2025-03-11T22:28:20,2025-03-11T22:36:26,8.1
BL-12319,slot_locate,Slot locate,2,2025-03-11T22:36:26,2025-03-11T22:45:02,8.6
BL-12319,pick,Pick,3,2025-03-11T22:45:02,2025-03-11T23:10:56,25.9
BL-12319,pack,Pack,4,2025-03-11T23:10:56,2025-03-11T23:27:50,16.9
BL-12319,qc,QC gate,5,2025-03-11T23:27:50,2025-03-11T23:31:56,4.1
BL-12319,stage_ship,Stage & ship,6,2025-03-11T23:31:56,2025-03-11T23:43:08,11.2
BL-12320,wave_release,Wave release,1,2025-03-11T22:47:01,2025-03-11T22:53:25,6.4
BL-12320,slot_locate,Slot locate,2,2025-03-11T22:53:25,2025-03-11T23:05:31,12.1
BL-12320,pick,Pick,3,2025-03-11T23:05:31,2025-03-11T23:40:55,35.4
BL-12320,pack,Pack,4,2025-03-11T23:40:55,2025-03-12T00:01:37,20.7
BL-12320,qc,QC gate,5,2025-03-12T00:01:37,2025-03-12T00:21:07,19.5
BL-12320,stage_ship,Stage & ship,6,2025-03-12T00:21:07,2025-03-12T00:33:07,12.0
BL-12321,wave_release,Wave release,1,2025-03-12T06:38:46,2025-03-12T06:42:58,4.2
BL-12321,slot_locate,Slot locate,2,2025-03-12T06:42:58,2025-03-12T06:50:16,7.3
BL-12321,pick,Pick,3,2025-03-12T06:50:16,2025-03-12T07:13:28,23.2
BL-12321,pack,Pack,4,2025-03-12T07:13:28,2025-03-12T07:21:52,8.4
BL-12321,qc,QC gate,5,2025-03-12T07:21:52,2025-03-12T07:33:34,11.7
BL-12321,stage_ship,Stage & ship,6,2025-03-12T07:33:34,2025-03-12T07:39:52,6.3
BL-12322,wave_release,Wave release,1,2025-03-12T06:39:30,2025-03-12T06:44:30,5.0
BL-12322,slot_locate,Slot locate,2,2025-03-12T06:44:30,2025-03-12T06:48:54,4.4
BL-12322,pick,Pick,3,2025-03-12T06:48:54,2025-03-12T07:07:36,18.7
BL-12322,pack,Pack,4,2025-03-12T07:07:36,2025-03-12T07:16:24,8.8
BL-12322,qc,QC gate,5,2025-03-12T07:16:24,2025-03-12T07:24:00,7.6
BL-12322,stage_ship,Stage & ship,6,2025-03-12T07:24:00,2025-03-12T07:29:00,5.0
BL-12323,wave_release,Wave release,1,2025-03-12T06:26:33,2025-03-12T06:31:03,4.5
BL-12323,slot_locate,Slot locate,2,2025-03-12T06:31:03,2025-03-12T06:37:27,6.4
BL-12323,pick,Pick,3,2025-03-12T06:37:27,2025-03-12T07:19:15,41.8
BL-12323,pack,Pack,4,2025-03-12T07:19:15,2025-03-12T07:24:15,5.0
BL-12323,qc,QC gate,5,2025-03-12T07:24:15,2025-03-12T07:36:27,12.2
BL-12323,stage_ship,Stage & ship,6,2025-03-12T07:36:27,2025-03-12T07:43:45,7.3
BL-12324,wave_release,Wave release,1,2025-03-12T06:23:36,2025-03-12T06:28:00,4.4
BL-12324,slot_locate,Slot locate,2,2025-03-12T06:28:00,2025-03-12T06:36:30,8.5
BL-12324,pick,Pick,3,2025-03-12T06:36:30,2025-03-12T07:16:24,39.9
BL-12324,pack,Pack,4,2025-03-12T07:16:24,2025-03-12T07:30:12,13.8
BL-12324,qc,QC gate,5,2025-03-12T07:30:12,2025-03-12T07:43:18,13.1
BL-12324,stage_ship,Stage & ship,6,2025-03-12T07:43:18,2025-03-12T07:48:24,5.1
BL-12325,wave_release,Wave release,1,2025-03-12T14:41:41,2025-03-12T14:45:29,3.8
BL-12325,slot_locate,Slot locate,2,2025-03-12T14:45:29,2025-03-12T14:50:11,4.7
BL-12325,pick,Pick,3,2025-03-12T14:50:11,2025-03-12T15:06:59,16.8
BL-12325,pack,Pack,4,2025-03-12T15:06:59,2025-03-12T15:27:35,20.6
BL-12325,qc,QC gate,5,2025-03-12T15:27:35,2025-03-12T15:35:47,8.2
BL-12325,stage_ship,Stage & ship,6,2025-03-12T15:35:47,2025-03-12T15:45:23,9.6
BL-12326,wave_release,Wave release,1,2025-03-12T14:14:32,2025-03-12T14:18:44,4.2
BL-12326,slot_locate,Slot locate,2,2025-03-12T14:18:44,2025-03-12T14:24:08,5.4
BL-12326,pick,Pick,3,2025-03-12T14:24:08,2025-03-12T14:42:56,18.8
BL-12326,pack,Pack,4,2025-03-12T14:42:56,2025-03-12T14:55:32,12.6
BL-12326,qc,QC gate,5,2025-03-12T14:55:32,2025-03-12T15:09:14,13.7
BL-12326,stage_ship,Stage & ship,6,2025-03-12T15:09:14,2025-03-12T15:15:56,6.7
BL-12327,wave_release,Wave release,1,2025-03-12T14:20:30,2025-03-12T14:24:12,3.7
BL-12327,slot_locate,Slot locate,2,2025-03-12T14:24:12,2025-03-12T14:31:24,7.2
BL-12327,pick,Pick,3,2025-03-12T14:31:24,2025-03-12T15:05:48,34.4
BL-12327,pack,Pack,4,2025-03-12T15:05:48,2025-03-12T15:15:18,9.5
BL-12327,qc,QC gate,5,2025-03-12T15:15:18,2025-03-12T15:26:06,10.8
BL-12327,stage_ship,Stage & ship,6,2025-03-12T15:26:06,2025-03-12T15:38:06,12.0
BL-12328,wave_release,Wave release,1,2025-03-12T14:35:03,2025-03-12T14:40:15,5.2
BL-12328,slot_locate,Slot locate,2,2025-03-12T14:40:15,2025-03-12T14:45:03,4.8
BL-12328,pick,Pick,3,2025-03-12T14:45:03,2025-03-12T15:14:03,29.0
BL-12328,pack,Pack,4,2025-03-12T15:14:03,2025-03-12T15:22:51,8.8
BL-12328,qc,QC gate,5,2025-03-12T15:22:51,2025-03-12T15:34:21,11.5
BL-12328,stage_ship,Stage & ship,6,2025-03-12T15:34:21,2025-03-12T15:43:45,9.4
BL-12329,wave_release,Wave release,1,2025-03-12T22:28:39,2025-03-12T22:36:57,8.3
BL-12329,slot_locate,Slot locate,2,2025-03-12T22:36:57,2025-03-12T22:48:39,11.7
BL-12329,pick,Pick,3,2025-03-12T22:48:39,2025-03-12T23:42:03,53.4
BL-12329,pack,Pack,4,2025-03-12T23:42:03,2025-03-12T23:51:51,9.8
BL-12329,qc,QC gate,5,2025-03-12T23:51:51,2025-03-13T00:01:15,9.4
BL-12329,stage_ship,Stage & ship,6,2025-03-13T00:01:15,2025-03-13T00:05:51,4.6
BL-12330,wave_release,Wave release,1,2025-03-12T22:36:17,2025-03-12T22:41:05,4.8
BL-12330,slot_locate,Slot locate,2,2025-03-12T22:41:05,2025-03-12T22:49:11,8.1
BL-12330,pick,Pick,3,2025-03-12T22:49:11,2025-03-12T23:47:41,58.5
BL-12330,pack,Pack,4,2025-03-12T23:47:41,2025-03-13T00:07:05,19.4
BL-12330,qc,QC gate,5,2025-03-13T00:07:05,2025-03-13T00:16:17,9.2
BL-12330,stage_ship,Stage & ship,6,2025-03-13T00:16:17,2025-03-13T00:32:29,16.2
BL-12331,wave_release,Wave release,1,2025-03-12T22:29:04,2025-03-12T22:32:52,3.8
BL-12331,slot_locate,Slot locate,2,2025-03-12T22:32:52,2025-03-12T22:36:34,3.7
BL-12331,pick,Pick,3,2025-03-12T22:36:34,2025-03-12T23:22:52,46.3
BL-12331,pack,Pack,4,2025-03-12T23:22:52,2025-03-12T23:33:16,10.4
BL-12331,qc,QC gate,5,2025-03-12T23:33:16,2025-03-12T23:37:16,4.0
BL-12331,stage_ship,Stage & ship,6,2025-03-12T23:37:16,2025-03-12T23:45:34,8.3
BL-12332,wave_release,Wave release,1,2025-03-12T22:36:19,2025-03-12T22:41:49,5.5
BL-12332,slot_locate,Slot locate,2,2025-03-12T22:41:49,2025-03-12T22:49:07,7.3
BL-12332,pick,Pick,3,2025-03-12T22:49:07,2025-03-12T23:23:37,34.5
BL-12332,pack,Pack,4,2025-03-12T23:37:25,2025-03-12T23:45:13,7.8
BL-12332,qc,QC gate,5,2025-03-12T23:45:13,2025-03-12T23:50:31,5.3
BL-12332,stage_ship,Stage & ship,6,2025-03-12T23:50:31,2025-03-12T23:57:43,7.2
BL-12333,wave_release,Wave release,1,2025-03-12T22:44:15,2025-03-12T22:47:57,3.7
BL-12333,slot_locate,Slot locate,2,2025-03-12T22:47:57,2025-03-12T22:52:51,4.9
BL-12333,pick,Pick,3,2025-03-12T22:52:51,2025-03-12T23:12:45,19.9
BL-12333,pack,Pack,4,2025-03-12T23:12:45,2025-03-12T23:21:57,9.2
BL-12333,qc,QC gate,5,2025-03-12T23:21:57,2025-03-12T23:28:57,7.0
BL-12333,stage_ship,Stage & ship,6,2025-03-12T23:28:57,2025-03-12T23:34:57,6.0
BL-12334,wave_release,Wave release,1,2025-03-12T06:33:47,2025-03-12T06:36:17,2.5
BL-12334,slot_locate,Slot locate,2,2025-03-12T06:36:17,2025-03-12T06:41:17,5.0
BL-12334,pick,Pick,3,2025-03-12T06:41:17,2025-03-12T07:42:23,61.1
BL-12334,pack,Pack,4,2025-03-12T07:49:11,2025-03-12T08:04:23,15.2
BL-12334,qc,QC gate,5,2025-03-12T08:04:23,2025-03-12T08:14:05,9.7
BL-12334,stage_ship,Stage & ship,6,2025-03-12T08:14:05,2025-03-12T08:19:11,5.1
BL-12335,wave_release,Wave release,1,2025-03-12T06:31:48,2025-03-12T06:37:24,5.6
BL-12335,slot_locate,Slot locate,2,2025-03-12T06:37:24,2025-03-12T06:46:36,9.2
BL-12335,pick,Pick,3,2025-03-12T06:46:36,2025-03-12T07:23:36,37.0
BL-12335,pack,Pack,4,2025-03-12T07:23:36,2025-03-12T07:34:06,10.5
BL-12335,qc,QC gate,5,2025-03-12T07:34:06,2025-03-12T07:46:54,12.8
BL-12335,stage_ship,Stage & ship,6,2025-03-12T07:46:54,2025-03-12T07:58:48,11.9
BL-12336,wave_release,Wave release,1,2025-03-12T06:31:48,2025-03-12T06:37:00,5.2
BL-12336,slot_locate,Slot locate,2,2025-03-12T06:37:00,2025-03-12T06:43:24,6.4
BL-12336,pick,Pick,3,2025-03-12T06:43:24,2025-03-12T07:07:24,24.0
BL-12336,pack,Pack,4,2025-03-12T07:07:24,2025-03-12T07:20:18,12.9
BL-12336,qc,QC gate,5,2025-03-12T07:28:18,2025-03-12T07:32:00,3.7
BL-12336,stage_ship,Stage & ship,6,2025-03-12T07:32:00,2025-03-12T07:41:42,9.7
BL-12337,wave_release,Wave release,1,2025-03-12T06:21:45,2025-03-12T06:26:15,4.5
BL-12337,slot_locate,Slot locate,2,2025-03-12T06:26:15,2025-03-12T06:33:15,7.0
BL-12337,pick,Pick,3,2025-03-12T06:37:33,2025-03-12T07:00:09,22.6
BL-12337,pack,Pack,4,2025-03-12T07:00:09,2025-03-12T07:14:21,14.2
BL-12337,qc,QC gate,5,2025-03-12T07:14:21,2025-03-12T07:26:51,12.5
BL-12337,stage_ship,Stage & ship,6,2025-03-12T07:26:51,2025-03-12T07:40:15,13.4
BL-12338,wave_release,Wave release,1,2025-03-12T06:47:31,2025-03-12T06:54:19,6.8
BL-12338,slot_locate,Slot locate,2,2025-03-12T06:54:19,2025-03-12T07:03:07,8.8
BL-12338,pick,Pick,3,2025-03-12T07:03:07,2025-03-12T07:34:25,31.3
BL-12338,pack,Pack,4,2025-03-12T07:34:25,2025-03-12T07:51:31,17.1
BL-12338,qc,QC gate,5,2025-03-12T07:51:31,2025-03-12T08:06:37,15.1
BL-12338,stage_ship,Stage & ship,6,2025-03-12T08:06:37,2025-03-12T08:12:31,5.9
BL-12339,wave_release,Wave release,1,2025-03-12T06:50:39,2025-03-12T06:57:21,6.7
BL-12339,slot_locate,Slot locate,2,2025-03-12T06:57:21,2025-03-12T07:06:39,9.3
BL-12339,pick,Pick,3,2025-03-12T07:06:39,2025-03-12T07:32:51,26.2
BL-12339,pack,Pack,4,2025-03-12T07:32:51,2025-03-12T07:47:51,15.0
BL-12339,qc,QC gate,5,2025-03-12T07:47:51,2025-03-12T08:05:27,17.6
BL-12339,stage_ship,Stage & ship,6,2025-03-12T08:05:27,2025-03-12T08:13:33,8.1
BL-12340,wave_release,Wave release,1,2025-03-12T06:50:26,2025-03-12T06:55:20,4.9
BL-12340,slot_locate,Slot locate,2,2025-03-12T06:55:20,2025-03-12T07:01:44,6.4
BL-12340,pick,Pick,3,2025-03-12T07:01:44,2025-03-12T07:38:26,36.7
BL-12340,pack,Pack,4,2025-03-12T07:38:26,2025-03-12T07:53:56,15.5
BL-12340,qc,QC gate,5,2025-03-12T07:53:56,2025-03-12T07:58:08,4.2
BL-12340,stage_ship,Stage & ship,6,2025-03-12T07:58:08,2025-03-12T08:05:02,6.9
BL-12341,wave_release,Wave release,1,2025-03-12T06:12:03,2025-03-12T06:15:57,3.9
BL-12341,slot_locate,Slot locate,2,2025-03-12T06:15:57,2025-03-12T06:21:57,6.0
BL-12341,pick,Pick,3,2025-03-12T06:21:57,2025-03-12T06:38:45,16.8
BL-12341,pack,Pack,4,2025-03-12T06:38:45,2025-03-12T06:52:57,14.2
BL-12341,qc,QC gate,5,2025-03-12T06:52:57,2025-03-12T07:04:15,11.3
BL-12341,stage_ship,Stage & ship,6,2025-03-12T07:04:15,2025-03-12T07:10:21,6.1
BL-12342,wave_release,Wave release,1,2025-03-12T06:46:00,2025-03-12T06:49:24,3.4
BL-12342,slot_locate,Slot locate,2,2025-03-12T06:49:24,2025-03-12T06:53:18,3.9
BL-12342,pick,Pick,3,2025-03-12T07:06:24,2025-03-12T07:55:48,49.4
BL-12342,pack,Pack,4,2025-03-12T07:55:48,2025-03-12T08:07:30,11.7
BL-12342,qc,QC gate,5,2025-03-12T08:07:30,2025-03-12T08:19:18,11.8
BL-12342,stage_ship,Stage & ship,6,2025-03-12T08:19:18,2025-03-12T08:29:24,10.1
BL-12343,wave_release,Wave release,1,2025-03-12T14:23:10,2025-03-12T14:30:34,7.4
BL-12343,slot_locate,Slot locate,2,2025-03-12T14:30:34,2025-03-12T14:43:52,13.3
BL-12343,pick,Pick,3,2025-03-12T14:43:52,2025-03-12T15:29:22,45.5
BL-12343,pack,Pack,4,2025-03-12T15:29:22,2025-03-12T15:41:10,11.8
BL-12343,qc,QC gate,5,2025-03-12T15:41:10,2025-03-12T15:56:28,15.3
BL-12343,stage_ship,Stage & ship,6,2025-03-12T15:56:28,2025-03-12T16:03:52,7.4
BL-12344,wave_release,Wave release,1,2025-03-12T14:29:15,2025-03-12T14:34:33,5.3
BL-12344,slot_locate,Slot locate,2,2025-03-12T14:34:33,2025-03-12T14:47:39,13.1
BL-12344,pick,Pick,3,2025-03-12T14:47:39,2025-03-12T15:27:33,39.9
BL-12344,pack,Pack,4,2025-03-12T15:27:33,2025-03-12T15:39:09,11.6
BL-12344,qc,QC gate,5,2025-03-12T15:39:09,2025-03-12T15:50:15,11.1
BL-12344,stage_ship,Stage & ship,6,2025-03-12T15:50:15,2025-03-12T15:57:57,7.7
BL-12345,wave_release,Wave release,1,2025-03-12T14:45:02,2025-03-12T14:52:38,7.6
BL-12345,slot_locate,Slot locate,2,2025-03-12T14:52:38,2025-03-12T14:58:26,5.8
BL-12345,pick,Pick,3,2025-03-12T14:58:26,2025-03-12T15:47:32,49.1
BL-12345,pack,Pack,4,2025-03-12T15:47:32,2025-03-12T15:57:02,9.5
BL-12345,qc,QC gate,5,2025-03-12T15:57:02,2025-03-12T16:14:32,17.5
BL-12345,stage_ship,Stage & ship,6,2025-03-12T16:14:32,2025-03-12T16:23:26,8.9
BL-12346,wave_release,Wave release,1,2025-03-12T14:45:43,2025-03-12T14:49:49,4.1
BL-12346,slot_locate,Slot locate,2,2025-03-12T14:49:49,2025-03-12T14:59:37,9.8
BL-12346,pick,Pick,3,2025-03-12T14:59:37,2025-03-12T15:23:13,23.6
BL-12346,pack,Pack,4,2025-03-12T15:23:13,2025-03-12T15:37:25,14.2
BL-12346,qc,QC gate,5,2025-03-12T15:37:25,2025-03-12T15:49:13,11.8
BL-12346,stage_ship,Stage & ship,6,2025-03-12T15:49:13,2025-03-12T16:00:07,10.9
BL-12347,wave_release,Wave release,1,2025-03-12T14:33:30,2025-03-12T14:38:48,5.3
BL-12347,slot_locate,Slot locate,2,2025-03-12T14:38:48,2025-03-12T14:47:30,8.7
BL-12347,pick,Pick,3,2025-03-12T14:47:30,2025-03-12T15:10:06,22.6
BL-12347,pack,Pack,4,2025-03-12T15:10:06,2025-03-12T15:28:12,18.1
BL-12347,qc,QC gate,5,2025-03-12T15:28:12,2025-03-12T15:34:30,6.3
BL-12347,stage_ship,Stage & ship,6,2025-03-12T15:34:30,2025-03-12T15:45:24,10.9
BL-12348,wave_release,Wave release,1,2025-03-12T14:44:22,2025-03-12T14:48:22,4.0
BL-12348,slot_locate,Slot locate,2,2025-03-12T14:48:22,2025-03-12T14:56:22,8.0
BL-12348,pick,Pick,3,2025-03-12T14:56:22,2025-03-12T15:32:58,36.6
BL-12348,pack,Pack,4,2025-03-12T15:32:58,2025-03-12T15:53:16,20.3
BL-12348,qc,QC gate,5,2025-03-12T15:53:16,2025-03-12T16:11:28,18.2
BL-12348,stage_ship,Stage & ship,6,2025-03-12T16:11:28,2025-03-12T16:17:22,5.9
BL-12349,wave_release,Wave release,1,2025-03-12T14:09:48,2025-03-12T14:13:30,3.7
BL-12349,slot_locate,Slot locate,2,2025-03-12T14:13:30,2025-03-12T14:24:12,10.7
BL-12349,pick,Pick,3,2025-03-12T14:24:12,2025-03-12T15:02:24,38.2
BL-12349,pack,Pack,4,2025-03-12T15:02:24,2025-03-12T15:16:30,14.1
BL-12349,qc,QC gate,5,2025-03-12T15:16:30,2025-03-12T15:27:42,11.2
BL-12349,stage_ship,Stage & ship,6,2025-03-12T15:27:42,2025-03-12T15:36:36,8.9
BL-12350,wave_release,Wave release,1,2025-03-12T14:37:45,2025-03-12T14:42:45,5.0
BL-12350,slot_locate,Slot locate,2,2025-03-12T14:42:45,2025-03-12T14:51:45,9.0
BL-12350,pick,Pick,3,2025-03-12T14:51:45,2025-03-12T15:57:21,65.6
BL-12350,pack,Pack,4,2025-03-12T15:57:21,2025-03-12T16:06:39,9.3
BL-12350,qc,QC gate,5,2025-03-12T16:06:39,2025-03-12T16:23:21,16.7
BL-12350,stage_ship,Stage & ship,6,2025-03-12T16:23:21,2025-03-12T16:33:51,10.5
BL-12351,wave_release,Wave release,1,2025-03-12T14:42:16,2025-03-12T14:47:34,5.3
BL-12351,slot_locate,Slot locate,2,2025-03-12T14:47:34,2025-03-12T14:56:10,8.6
BL-12351,pick,Pick,3,2025-03-12T14:56:10,2025-03-12T15:52:52,56.7
BL-12351,pack,Pack,4,2025-03-12T15:52:52,2025-03-12T16:02:46,9.9
BL-12351,qc,QC gate,5,2025-03-12T16:02:46,2025-03-12T16:22:10,19.4
BL-12351,stage_ship,Stage & ship,6,2025-03-12T16:22:10,2025-03-12T16:31:40,9.5
BL-12352,wave_release,Wave release,1,2025-03-12T14:27:30,2025-03-12T14:32:36,5.1
BL-12352,slot_locate,Slot locate,2,2025-03-12T14:32:36,2025-03-12T14:41:36,9.0
BL-12352,pick,Pick,3,2025-03-12T14:41:36,2025-03-12T15:56:00,74.4
BL-12352,pack,Pack,4,2025-03-12T15:56:00,2025-03-12T16:13:18,17.3
BL-12352,qc,QC gate,5,2025-03-12T16:13:18,2025-03-12T16:29:48,16.5
BL-12352,stage_ship,Stage & ship,6,2025-03-12T16:29:48,2025-03-12T16:39:12,9.4
BL-12353,wave_release,Wave release,1,2025-03-12T22:48:10,2025-03-12T22:53:40,5.5
BL-12353,slot_locate,Slot locate,2,2025-03-12T22:53:40,2025-03-12T23:00:34,6.9
BL-12353,pick,Pick,3,2025-03-12T23:00:34,2025-03-12T23:46:10,45.6
BL-12353,pack,Pack,4,2025-03-12T23:46:10,2025-03-13T00:04:58,18.8
BL-12353,qc,QC gate,5,2025-03-13T00:04:58,2025-03-13T00:37:16,32.3
BL-12353,stage_ship,Stage & ship,6,2025-03-13T00:37:16,2025-03-13T00:51:40,14.4
BL-12354,wave_release,Wave release,1,2025-03-12T22:47:39,2025-03-12T22:56:39,9.0
BL-12354,slot_locate,Slot locate,2,2025-03-12T22:56:39,2025-03-12T23:02:45,6.1
BL-12354,pick,Pick,3,2025-03-12T23:02:45,2025-03-12T23:54:51,52.1
BL-12354,pack,Pack,4,2025-03-12T23:54:51,2025-03-13T00:08:33,13.7
BL-12354,qc,QC gate,5,2025-03-13T00:08:33,2025-03-13T00:17:45,9.2
BL-12354,stage_ship,Stage & ship,6,2025-03-13T00:17:45,2025-03-13T00:29:45,12.0
BL-12355,wave_release,Wave release,1,2025-03-12T22:51:32,2025-03-12T22:59:02,7.5
BL-12355,slot_locate,Slot locate,2,2025-03-12T22:59:02,2025-03-12T23:04:26,5.4
BL-12355,pick,Pick,3,2025-03-12T23:04:26,2025-03-12T23:34:56,30.5
BL-12355,pack,Pack,4,2025-03-12T23:34:56,2025-03-12T23:52:56,18.0
BL-12355,qc,QC gate,5,2025-03-12T23:52:56,2025-03-13T00:00:26,7.5
BL-12355,stage_ship,Stage & ship,6,2025-03-13T00:00:26,2025-03-13T00:11:32,11.1
BL-12356,wave_release,Wave release,1,2025-03-12T22:19:09,2025-03-12T22:23:51,4.7
BL-12356,slot_locate,Slot locate,2,2025-03-12T22:23:51,2025-03-12T22:28:57,5.1
BL-12356,pick,Pick,3,2025-03-12T22:28:57,2025-03-12T22:54:27,25.5
BL-12356,pack,Pack,4,2025-03-12T22:54:27,2025-03-12T23:09:51,15.4
BL-12356,qc,QC gate,5,2025-03-12T23:09:51,2025-03-12T23:20:09,10.3
BL-12356,stage_ship,Stage & ship,6,2025-03-12T23:20:09,2025-03-12T23:32:03,11.9
BL-12357,wave_release,Wave release,1,2025-03-12T22:13:25,2025-03-12T22:18:13,4.8
BL-12357,slot_locate,Slot locate,2,2025-03-12T22:18:13,2025-03-12T22:22:49,4.6
BL-12357,pick,Pick,3,2025-03-12T22:22:49,2025-03-12T22:46:01,23.2
BL-12357,pack,Pack,4,2025-03-12T22:46:01,2025-03-12T22:59:07,13.1
BL-12357,qc,QC gate,5,2025-03-12T22:59:07,2025-03-12T23:03:25,4.3
BL-12357,stage_ship,Stage & ship,6,2025-03-12T23:03:25,2025-03-12T23:10:19,6.9
BL-12358,wave_release,Wave release,1,2025-03-12T06:38:14,2025-03-12T06:42:56,4.7
BL-12358,slot_locate,Slot locate,2,2025-03-12T06:42:56,2025-03-12T06:51:02,8.1
BL-12358,pick,Pick,3,2025-03-12T06:51:02,2025-03-12T07:28:02,37.0
BL-12358,pack,Pack,4,2025-03-12T07:28:02,2025-03-12T07:41:50,13.8
BL-12358,qc,QC gate,5,2025-03-12T07:41:50,2025-03-12T07:48:56,7.1
BL-12358,stage_ship,Stage & ship,6,2025-03-12T07:48:56,2025-03-12T07:58:08,9.2
BL-12359,wave_release,Wave release,1,2025-03-12T06:36:31,2025-03-12T06:47:01,10.5
BL-12359,slot_locate,Slot locate,2,2025-03-12T06:47:01,2025-03-12T06:54:13,7.2
BL-12359,pick,Pick,3,2025-03-12T06:54:13,2025-03-12T07:14:49,20.6
